Param,Location,y
BOD (mg/L),S1,42.03
BOD (mg/L),S1,43.5
BOD (mg/L),S1,43.25
BOD (mg/L),S1,41.59
BOD (mg/L),S1,42.44
BOD (mg/L),S1,42.96
BOD (mg/L),S1,43.4
BOD (mg/L),S1,41.71
BOD (mg/L),S1,43.5
BOD (mg/L),S1,41.74
BOD (mg/L),S1,43.52
BOD (mg/L),S1,43.3
BOD (mg/L),S1,43.06
BOD (mg/L),S1,43.35
BOD (mg/L),S1,43.43
BOD (mg/L),S1,43.51
BOD (mg/L),S1,43.25
BOD (mg/L),S1,43.19
BOD (mg/L),S1,43.11
BOD (mg/L),S1,42.9
BOD (mg/L),S1,43.04
BOD (mg/L),S1,43.19
BOD (mg/L),S1,42.94
BOD (mg/L),S1,43.0
BOD (mg/L),S1,43.17
BOD (mg/L),S1,42.87
BOD (mg/L),S1,39.8
BOD (mg/L),S1,42.41
BOD (mg/L),S1,42.37
BOD (mg/L),S1,41.4
BOD (mg/L),S1,41.7
BOD (mg/L),S1,42.22
BOD (mg/L),S1,42.66
BOD (mg/L),S1,41.52
BOD (mg/L),S1,40.45
BOD (mg/L),S1,40.28
BOD (mg/L),S1,40.76
BOD (mg/L),S1,39.89
BOD (mg/L),S1,41.87
BOD (mg/L),S1,40.46
BOD (mg/L),S1,41.81
BOD (mg/L),S1,39.3
BOD (mg/L),S1,38.26
BOD (mg/L),S1,39.25
BOD (mg/L),S1,38.67
BOD (mg/L),S1,38.8
BOD (mg/L),S1,38.87
BOD (mg/L),S1,38.17
BOD (mg/L),S1,38.87
BOD (mg/L),S1,38.15
BOD (mg/L),S1,38.71
BOD (mg/L),S1,39.19
BOD (mg/L),S1,38.33
BOD (mg/L),S1,38.81
BOD (mg/L),S1,38.65
BOD (mg/L),S1,38.4
BOD (mg/L),S1,38.12
BOD (mg/L),S1,37.57
BOD (mg/L),S1,37.92
BOD (mg/L),S1,36.25
BOD (mg/L),S1,37.82
BOD (mg/L),S1,36.58
BOD (mg/L),S1,37.62
BOD (mg/L),S1,35.86
BOD (mg/L),S1,37.69
BOD (mg/L),S1,36.04
BOD (mg/L),S1,35.93
BOD (mg/L),S1,36.89
BOD (mg/L),S1,35.79
BOD (mg/L),S1,36.92
BOD (mg/L),S1,36.72
BOD (mg/L),S1,35.7
BOD (mg/L),S1,35.42
BOD (mg/L),S1,35.24
BOD (mg/L),S1,35.68
BOD (mg/L),S1,34.86
BOD (mg/L),S1,34.8
BOD (mg/L),S1,34.65
BOD (mg/L),S1,35.19
BOD (mg/L),S1,35.29
BOD (mg/L),S1,35.49
BOD (mg/L),S1,35.51
BOD (mg/L),S1,35.04
BOD (mg/L),S1,35.54
BOD (mg/L),S1,34.54
BOD (mg/L),S1,34.71
BOD (mg/L),S1,34.23
BOD (mg/L),S1,33.97
BOD (mg/L),S1,33.75
BOD (mg/L),S1,33.15
BOD (mg/L),S1,33.26
BOD (mg/L),S1,33.73
BOD (mg/L),S1,32.6
BOD (mg/L),S1,33.19
BOD (mg/L),S1,34.2
BOD (mg/L),S1,33.68
BOD (mg/L),S1,33.01
BOD (mg/L),S1,33.14
BOD (mg/L),S1,32.71
BOD (mg/L),S1,34.15
BOD (mg/L),S1,33.61
BOD (mg/L),S1,33.82
BOD (mg/L),S1,32.4
BOD (mg/L),S1,33.97
BOD (mg/L),S1,33.75
BOD (mg/L),S1,33.15
BOD (mg/L),S1,33.26
BOD (mg/L),S1,33.73
BOD (mg/L),S1,32.6
BOD (mg/L),S1,33.19
BOD (mg/L),S1,34.2
BOD (mg/L),S1,33.68
BOD (mg/L),S1,33.01
BOD (mg/L),S1,33.14
BOD (mg/L),S1,32.71
BOD (mg/L),S1,34.15
BOD (mg/L),S1,33.61
BOD (mg/L),S1,32.11
BOD (mg/L),S1,31.72
BOD (mg/L),S1,32.02
BOD (mg/L),S1,32.1
BOD (mg/L),S1,31.59
BOD (mg/L),S1,31.91
BOD (mg/L),S1,31.7
BOD (mg/L),S1,32.05
BOD (mg/L),S1,31.88
BOD (mg/L),S1,31.87
BOD (mg/L),S1,31.85
BOD (mg/L),S1,31.53
BOD (mg/L),S1,31.87
BOD (mg/L),S1,31.92
BOD (mg/L),S1,31.52
BOD (mg/L),S1,32.0
BOD (mg/L),S1,31.52
BOD (mg/L),S1,30.79
BOD (mg/L),S1,29.79
BOD (mg/L),S1,29.8
BOD (mg/L),S1,30.35
BOD (mg/L),S1,30.18
BOD (mg/L),S1,30.41
BOD (mg/L),S1,31.07
BOD (mg/L),S1,30.87
BOD (mg/L),S1,30.8
BOD (mg/L),S1,30.58
BOD (mg/L),S1,30.18
BOD (mg/L),S1,29.91
BOD (mg/L),S1,30.8
BOD (mg/L),S1,30.9
BOD (mg/L),S1,29.75
BOD (mg/L),S1,29.73
BOD (mg/L),S1,29.75
BOD (mg/L),S1,29.64
BOD (mg/L),S1,29.67
BOD (mg/L),S1,29.64
BOD (mg/L),S1,29.71
BOD (mg/L),S1,29.69
BOD (mg/L),S1,29.68
BOD (mg/L),S1,29.71
BOD (mg/L),S1,29.68
BOD (mg/L),S1,29.73
BOD (mg/L),S1,29.75
BOD (mg/L),S1,29.65
BOD (mg/L),S1,29.67
BOD (mg/L),S1,29.63
BOD (mg/L),S1,29.54
BOD (mg/L),S1,29.54
BOD (mg/L),S1,29.57
BOD (mg/L),S1,29.51
BOD (mg/L),S1,29.55
BOD (mg/L),S1,29.52
BOD (mg/L),S1,29.6
BOD (mg/L),S1,29.59
BOD (mg/L),S1,29.57
BOD (mg/L),S1,29.61
BOD (mg/L),S1,29.61
BOD (mg/L),S1,29.57
BOD (mg/L),S1,29.61
BOD (mg/L),S1,29.56
BOD (mg/L),S1,29.5
BOD (mg/L),S1,29.32
BOD (mg/L),S1,29.35
BOD (mg/L),S1,29.45
BOD (mg/L),S1,29.25
BOD (mg/L),S1,29.34
BOD (mg/L),S1,29.26
BOD (mg/L),S1,29.45
BOD (mg/L),S1,29.19
BOD (mg/L),S1,29.27
BOD (mg/L),S1,29.22
BOD (mg/L),S1,29.39
BOD (mg/L),S1,29.41
BOD (mg/L),S1,29.43
BOD (mg/L),S1,29.37
BOD (mg/L),S1,29.39
BOD (mg/L),S1,29.18
BOD (mg/L),S1,28.39
BOD (mg/L),S1,29.08
BOD (mg/L),S1,28.54
BOD (mg/L),S1,28.96
BOD (mg/L),S1,28.88
BOD (mg/L),S1,28.83
BOD (mg/L),S1,28.77
BOD (mg/L),S1,28.57
BOD (mg/L),S1,28.32
BOD (mg/L),S1,28.98
BOD (mg/L),S1,28.49
BOD (mg/L),S1,28.82
BOD (mg/L),S1,28.55
BOD (mg/L),S1,28.73
BOD (mg/L),S1,28.3
BOD (mg/L),S1,28.22
BOD (mg/L),S1,27.93
BOD (mg/L),S1,27.84
BOD (mg/L),S1,27.92
BOD (mg/L),S1,28.24
BOD (mg/L),S1,28.3
BOD (mg/L),S1,28.17
BOD (mg/L),S1,28.13
BOD (mg/L),S1,27.9
BOD (mg/L),S1,27.9
BOD (mg/L),S1,28.19
BOD (mg/L),S1,28.12
BOD (mg/L),S1,27.89
BOD (mg/L),S1,28.24
BOD (mg/L),S2,27.7
BOD (mg/L),S2,27.62
BOD (mg/L),S2,27.25
BOD (mg/L),S2,27.32
BOD (mg/L),S2,27.32
BOD (mg/L),S2,27.34
BOD (mg/L),S2,27.54
BOD (mg/L),S2,27.68
BOD (mg/L),S2,27.23
BOD (mg/L),S2,27.5
BOD (mg/L),S2,27.47
BOD (mg/L),S2,27.48
BOD (mg/L),S2,27.45
BOD (mg/L),S2,27.45
BOD (mg/L),S2,27.32
BOD (mg/L),S2,27.21
BOD (mg/L),S2,26.2
BOD (mg/L),S2,26.96
BOD (mg/L),S2,26.18
BOD (mg/L),S2,26.54
BOD (mg/L),S2,26.28
BOD (mg/L),S2,25.23
BOD (mg/L),S2,26.25
BOD (mg/L),S2,27.07
BOD (mg/L),S2,26.91
BOD (mg/L),S2,26.18
BOD (mg/L),S2,25.85
BOD (mg/L),S2,25.63
BOD (mg/L),S2,25.36
BOD (mg/L),S2,26.37
BOD (mg/L),S2,26.29
BOD (mg/L),S2,25.17
BOD (mg/L),S2,24.48
BOD (mg/L),S2,25.11
BOD (mg/L),S2,24.28
BOD (mg/L),S2,24.91
BOD (mg/L),S2,25.15
BOD (mg/L),S2,24.75
BOD (mg/L),S2,24.23
BOD (mg/L),S2,24.56
BOD (mg/L),S2,24.93
BOD (mg/L),S2,23.94
BOD (mg/L),S2,24.43
BOD (mg/L),S2,25.02
BOD (mg/L),S2,24.3
BOD (mg/L),S2,24.99
BOD (mg/L),S2,23.86
BOD (mg/L),S2,25.52
BOD (mg/L),S2,25.71
BOD (mg/L),S2,24.73
BOD (mg/L),S2,24.4
BOD (mg/L),S2,25.01
BOD (mg/L),S2,25.74
BOD (mg/L),S2,26.57
BOD (mg/L),S2,24.84
BOD (mg/L),S2,25.26
BOD (mg/L),S2,26.02
BOD (mg/L),S2,25.54
BOD (mg/L),S2,24.83
BOD (mg/L),S2,27.04
BOD (mg/L),S2,24.43
BOD (mg/L),S2,24.63
BOD (mg/L),S2,27.14
BOD (mg/L),S2,27.51
BOD (mg/L),S2,28.02
BOD (mg/L),S2,27.87
BOD (mg/L),S2,27.21
BOD (mg/L),S2,27.41
BOD (mg/L),S2,27.41
BOD (mg/L),S2,27.19
BOD (mg/L),S2,27.34
BOD (mg/L),S2,27.42
BOD (mg/L),S2,27.34
BOD (mg/L),S2,27.73
BOD (mg/L),S2,28.07
BOD (mg/L),S2,28.49
BOD (mg/L),S2,28.51
BOD (mg/L),S2,29.24
BOD (mg/L),S2,28.67
BOD (mg/L),S2,28.65
BOD (mg/L),S2,29.24
BOD (mg/L),S2,29.71
BOD (mg/L),S2,29.77
BOD (mg/L),S2,28.5
BOD (mg/L),S2,29.78
BOD (mg/L),S2,29.49
BOD (mg/L),S2,28.88
BOD (mg/L),S2,29.97
BOD (mg/L),S2,29.96
BOD (mg/L),S2,29.3
BOD (mg/L),S2,30.0
BOD (mg/L),S2,30.76
BOD (mg/L),S2,30.77
BOD (mg/L),S2,31.91
BOD (mg/L),S2,32.48
BOD (mg/L),S2,30.12
BOD (mg/L),S2,32.2
BOD (mg/L),S2,31.6
BOD (mg/L),S2,32.49
BOD (mg/L),S2,32.49
BOD (mg/L),S2,31.17
BOD (mg/L),S2,32.52
BOD (mg/L),S2,30.79
BOD (mg/L),S2,32.27
BOD (mg/L),S2,31.87
BOD (mg/L),S2,32.53
BOD (mg/L),S2,36.94
BOD (mg/L),S2,36.56
BOD (mg/L),S2,32.83
BOD (mg/L),S2,37.17
BOD (mg/L),S2,34.55
BOD (mg/L),S2,35.57
BOD (mg/L),S2,35.01
BOD (mg/L),S2,35.14
BOD (mg/L),S2,32.77
BOD (mg/L),S2,33.12
BOD (mg/L),S2,35.31
BOD (mg/L),S2,34.28
BOD (mg/L),S2,37.57
BOD (mg/L),S2,35.45
BOD (mg/L),S2,35.79
BOD (mg/L),S2,38.0
BOD (mg/L),S2,40.26
BOD (mg/L),S2,38.62
BOD (mg/L),S2,38.01
BOD (mg/L),S2,39.29
BOD (mg/L),S2,40.05
BOD (mg/L),S2,39.12
BOD (mg/L),S2,38.33
BOD (mg/L),S2,38.57
BOD (mg/L),S2,40.72
BOD (mg/L),S2,40.61
BOD (mg/L),S2,40.38
BOD (mg/L),S2,38.37
BOD (mg/L),S2,40.81
BOD (mg/L),S2,38.52
BOD (mg/L),S2,41.24
BOD (mg/L),S2,41.94
BOD (mg/L),S2,42.62
BOD (mg/L),S2,41.28
BOD (mg/L),S2,41.67
BOD (mg/L),S2,41.64
BOD (mg/L),S2,42.17
BOD (mg/L),S2,41.72
BOD (mg/L),S2,41.68
BOD (mg/L),S2,42.73
BOD (mg/L),S2,42.56
BOD (mg/L),S2,43.06
BOD (mg/L),S2,41.63
BOD (mg/L),S2,41.89
BOD (mg/L),S2,41.89
BOD (mg/L),S2,43.11
BOD (mg/L),S2,43.06
BOD (mg/L),S2,42.15
BOD (mg/L),S2,43.0
BOD (mg/L),S2,42.34
BOD (mg/L),S2,43.09
BOD (mg/L),S2,42.46
BOD (mg/L),S2,42.2
BOD (mg/L),S2,42.56
BOD (mg/L),S2,42.79
BOD (mg/L),S2,43.11
BOD (mg/L),S2,42.2
BOD (mg/L),S2,42.56
BOD (mg/L),S2,42.63
BOD (mg/L),S2,42.57
BOD (mg/L),S2,42.14
BOD (mg/L),S2,41.98
BOD (mg/L),S2,40.03
BOD (mg/L),S2,39.66
BOD (mg/L),S2,41.5
BOD (mg/L),S2,40.7
BOD (mg/L),S2,42.09
BOD (mg/L),S2,39.89
BOD (mg/L),S2,40.19
BOD (mg/L),S2,39.75
BOD (mg/L),S2,41.23
BOD (mg/L),S2,40.7
BOD (mg/L),S2,39.63
BOD (mg/L),S2,41.82
BOD (mg/L),S2,40.47
BOD (mg/L),S2,41.29
BOD (mg/L),S2,39.47
BOD (mg/L),S2,38.37
BOD (mg/L),S2,37.86
BOD (mg/L),S2,38.43
BOD (mg/L),S2,39.33
BOD (mg/L),S2,39.2
BOD (mg/L),S2,38.5
BOD (mg/L),S2,38.77
BOD (mg/L),S2,38.34
BOD (mg/L),S2,38.39
BOD (mg/L),S2,38.1
BOD (mg/L),S2,38.61
BOD (mg/L),S2,37.74
BOD (mg/L),S2,38.85
BOD (mg/L),S2,37.91
BOD (mg/L),S2,37.65
BOD (mg/L),S2,37.59
BOD (mg/L),S2,37.46
BOD (mg/L),S2,37.45
BOD (mg/L),S2,37.39
BOD (mg/L),S2,37.5
BOD (mg/L),S2,37.59
BOD (mg/L),S2,37.35
BOD (mg/L),S2,37.4
BOD (mg/L),S2,37.36
BOD (mg/L),S2,37.35
BOD (mg/L),S2,37.53
BOD (mg/L),S2,37.57
BOD (mg/L),S2,37.42
BOD (mg/L),S2,37.43
BOD (mg/L),S2,37.35
BOD (mg/L),S2,37.05
BOD (mg/L),S2,37.19
BOD (mg/L),S2,37.0
BOD (mg/L),S2,36.75
BOD (mg/L),S2,37.3
BOD (mg/L),S2,36.81
BOD (mg/L),S2,35.82
BOD (mg/L),S2,36.05
BOD (mg/L),S2,35.9
BOD (mg/L),S2,36.89
BOD (mg/L),S2,37.34
BOD (mg/L),S2,36.7
BOD (mg/L),S2,35.91
BOD (mg/L),S2,35.97
BOD (mg/L),S2,35.79
BOD (mg/L),S2,35.38
BOD (mg/L),S2,34.63
BOD (mg/L),S2,34.37
BOD (mg/L),S2,33.29
BOD (mg/L),S2,33.27
BOD (mg/L),S2,35.03
BOD (mg/L),S2,32.82
BOD (mg/L),S2,35.01
BOD (mg/L),S2,33.53
BOD (mg/L),S2,34.62
BOD (mg/L),S2,32.91
BOD (mg/L),S2,35.58
BOD (mg/L),S2,33.87
BOD (mg/L),S2,32.76
BOD (mg/L),S2,35.3
BOD (mg/L),S2,32.75
BOD (mg/L),S2,35.38
BOD (mg/L),S2,34.63
BOD (mg/L),S2,34.37
BOD (mg/L),S2,33.29
BOD (mg/L),S2,33.27
BOD (mg/L),S2,35.03
BOD (mg/L),S2,32.82
BOD (mg/L),S2,35.01
BOD (mg/L),S2,33.53
BOD (mg/L),S2,34.62
BOD (mg/L),S2,32.91
BOD (mg/L),S2,35.58
BOD (mg/L),S2,33.87
BOD (mg/L),S2,32.76
BOD (mg/L),S2,32.31
BOD (mg/L),S2,32.27
BOD (mg/L),S2,31.71
BOD (mg/L),S2,32.18
BOD (mg/L),S2,31.74
BOD (mg/L),S2,31.81
BOD (mg/L),S2,32.01
BOD (mg/L),S2,32.19
BOD (mg/L),S2,31.73
BOD (mg/L),S2,32.11
BOD (mg/L),S2,32.01
BOD (mg/L),S2,31.79
BOD (mg/L),S2,32.18
BOD (mg/L),S2,32.02
BOD (mg/L),S2,31.89
BOD (mg/L),S2,32.0
BOD (mg/L),S2,31.69
BOD (mg/L),S2,30.46
BOD (mg/L),S2,29.99
BOD (mg/L),S2,31.68
BOD (mg/L),S2,31.09
BOD (mg/L),S2,30.47
BOD (mg/L),S2,30.87
BOD (mg/L),S2,31.68
BOD (mg/L),S2,31.47
BOD (mg/L),S2,30.71
BOD (mg/L),S2,29.97
BOD (mg/L),S2,31.56
BOD (mg/L),S2,30.97
BOD (mg/L),S2,30.73
BOD (mg/L),S2,31.07
BOD (mg/L),S2,29.96
BOD (mg/L),S2,29.84
BOD (mg/L),S2,29.62
BOD (mg/L),S2,29.96
BOD (mg/L),S2,29.59
BOD (mg/L),S2,29.84
BOD (mg/L),S2,29.92
BOD (mg/L),S2,29.65
BOD (mg/L),S2,29.93
BOD (mg/L),S2,29.54
BOD (mg/L),S2,29.86
BOD (mg/L),S2,29.88
BOD (mg/L),S2,29.65
BOD (mg/L),S2,29.62
BOD (mg/L),S2,29.61
BOD (mg/L),S2,29.52
BOD (mg/L),S2,29.32
BOD (mg/L),S2,29.38
BOD (mg/L),S2,29.14
BOD (mg/L),S2,29.31
BOD (mg/L),S2,29.23
BOD (mg/L),S2,29.5
BOD (mg/L),S2,29.47
BOD (mg/L),S2,29.12
BOD (mg/L),S2,29.26
BOD (mg/L),S2,29.35
BOD (mg/L),S2,29.34
BOD (mg/L),S2,29.46
BOD (mg/L),S2,29.32
BOD (mg/L),S2,29.19
BOD (mg/L),S2,29.07
BOD (mg/L),S2,28.96
BOD (mg/L),S2,28.94
BOD (mg/L),S2,29.02
BOD (mg/L),S2,28.82
BOD (mg/L),S2,29.0
BOD (mg/L),S2,28.81
BOD (mg/L),S2,28.79
BOD (mg/L),S2,28.89
BOD (mg/L),S2,29.04
BOD (mg/L),S2,29.0
BOD (mg/L),S2,28.89
BOD (mg/L),S2,28.91
BOD (mg/L),S2,28.93
BOD (mg/L),S2,28.85
BOD (mg/L),S2,28.78
BOD (mg/L),S2,28.76
BOD (mg/L),S2,28.32
BOD (mg/L),S2,28.45
BOD (mg/L),S2,28.37
BOD (mg/L),S2,28.24
BOD (mg/L),S2,28.19
BOD (mg/L),S2,28.63
BOD (mg/L),S2,28.51
BOD (mg/L),S2,28.2
BOD (mg/L),S2,28.37
BOD (mg/L),S2,28.59
BOD (mg/L),S2,28.62
BOD (mg/L),S2,28.41
BOD (mg/L),S2,28.33
BOD (mg/L),S2,28.34
BOD (mg/L),S2,28.0
BOD (mg/L),S2,27.65
BOD (mg/L),S2,27.99
BOD (mg/L),S2,27.62
BOD (mg/L),S2,27.71
BOD (mg/L),S2,27.66
BOD (mg/L),S2,27.54
BOD (mg/L),S2,27.75
BOD (mg/L),S2,27.86
BOD (mg/L),S2,27.61
BOD (mg/L),S2,27.56
BOD (mg/L),S2,27.73
BOD (mg/L),S2,27.75
BOD (mg/L),S2,27.73
BOD (mg/L),S2,27.8
BOD (mg/L),S3,27.88
BOD (mg/L),S3,27.51
BOD (mg/L),S3,27.46
BOD (mg/L),S3,27.2
BOD (mg/L),S3,26.76
BOD (mg/L),S3,26.82
BOD (mg/L),S3,27.39
BOD (mg/L),S3,27.8
BOD (mg/L),S3,26.6
BOD (mg/L),S3,27.29
BOD (mg/L),S3,26.82
BOD (mg/L),S3,26.98
BOD (mg/L),S3,26.55
BOD (mg/L),S3,26.97
BOD (mg/L),S3,26.91
BOD (mg/L),S3,26.48
BOD (mg/L),S3,26.12
BOD (mg/L),S3,25.68
BOD (mg/L),S3,25.83
BOD (mg/L),S3,26.06
BOD (mg/L),S3,25.76
BOD (mg/L),S3,25.85
BOD (mg/L),S3,26.37
BOD (mg/L),S3,26.01
BOD (mg/L),S3,26.0
BOD (mg/L),S3,26.0
BOD (mg/L),S3,26.31
BOD (mg/L),S3,25.81
BOD (mg/L),S3,25.89
BOD (mg/L),S3,26.22
BOD (mg/L),S3,26.08
BOD (mg/L),S3,25.56
BOD (mg/L),S3,25.09
BOD (mg/L),S3,24.29
BOD (mg/L),S3,25.27
BOD (mg/L),S3,24.32
BOD (mg/L),S3,25.25
BOD (mg/L),S3,25.3
BOD (mg/L),S3,25.27
BOD (mg/L),S3,24.64
BOD (mg/L),S3,24.32
BOD (mg/L),S3,25.45
BOD (mg/L),S3,24.81
BOD (mg/L),S3,24.83
BOD (mg/L),S3,24.19
BOD (mg/L),S3,25.39
BOD (mg/L),S3,24.1
BOD (mg/L),S3,25.78
BOD (mg/L),S3,26.33
BOD (mg/L),S3,26.17
BOD (mg/L),S3,26.82
BOD (mg/L),S3,24.22
BOD (mg/L),S3,24.89
BOD (mg/L),S3,24.74
BOD (mg/L),S3,25.95
BOD (mg/L),S3,25.33
BOD (mg/L),S3,25.25
BOD (mg/L),S3,25.63
BOD (mg/L),S3,24.92
BOD (mg/L),S3,24.78
BOD (mg/L),S3,24.23
BOD (mg/L),S3,25.39
BOD (mg/L),S3,27.61
BOD (mg/L),S3,27.64
BOD (mg/L),S3,27.87
BOD (mg/L),S3,27.76
BOD (mg/L),S3,27.88
BOD (mg/L),S3,27.76
BOD (mg/L),S3,27.73
BOD (mg/L),S3,27.93
BOD (mg/L),S3,27.67
BOD (mg/L),S3,27.71
BOD (mg/L),S3,27.81
BOD (mg/L),S3,27.78
BOD (mg/L),S3,27.91
BOD (mg/L),S3,28.0
BOD (mg/L),S3,30.13
BOD (mg/L),S3,29.03
BOD (mg/L),S3,29.43
BOD (mg/L),S3,28.87
BOD (mg/L),S3,29.15
BOD (mg/L),S3,29.42
BOD (mg/L),S3,28.82
BOD (mg/L),S3,28.75
BOD (mg/L),S3,30.25
BOD (mg/L),S3,29.67
BOD (mg/L),S3,28.78
BOD (mg/L),S3,29.37
BOD (mg/L),S3,30.15
BOD (mg/L),S3,28.64
BOD (mg/L),S3,30.25
BOD (mg/L),S3,30.57
BOD (mg/L),S3,31.91
BOD (mg/L),S3,31.87
BOD (mg/L),S3,31.89
BOD (mg/L),S3,31.12
BOD (mg/L),S3,30.58
BOD (mg/L),S3,32.73
BOD (mg/L),S3,31.59
BOD (mg/L),S3,32.0
BOD (mg/L),S3,31.8
BOD (mg/L),S3,31.58
BOD (mg/L),S3,31.24
BOD (mg/L),S3,30.95
BOD (mg/L),S3,32.24
BOD (mg/L),S3,32.79
BOD (mg/L),S3,33.67
BOD (mg/L),S3,33.76
BOD (mg/L),S3,35.86
BOD (mg/L),S3,34.46
BOD (mg/L),S3,33.0
BOD (mg/L),S3,35.53
BOD (mg/L),S3,36.26
BOD (mg/L),S3,37.23
BOD (mg/L),S3,37.38
BOD (mg/L),S3,35.46
BOD (mg/L),S3,34.41
BOD (mg/L),S3,37.23
BOD (mg/L),S3,35.71
BOD (mg/L),S3,35.71
BOD (mg/L),S3,34.77
BOD (mg/L),S3,38.55
BOD (mg/L),S3,40.29
BOD (mg/L),S3,40.63
BOD (mg/L),S3,38.63
BOD (mg/L),S3,40.62
BOD (mg/L),S3,39.29
BOD (mg/L),S3,38.71
BOD (mg/L),S3,39.88
BOD (mg/L),S3,39.86
BOD (mg/L),S3,40.35
BOD (mg/L),S3,39.66
BOD (mg/L),S3,39.76
BOD (mg/L),S3,39.73
BOD (mg/L),S3,39.44
BOD (mg/L),S3,39.05
BOD (mg/L),S3,40.83
BOD (mg/L),S3,41.61
BOD (mg/L),S3,42.65
BOD (mg/L),S3,41.17
BOD (mg/L),S3,42.93
BOD (mg/L),S3,40.89
BOD (mg/L),S3,41.54
BOD (mg/L),S3,42.77
BOD (mg/L),S3,41.17
BOD (mg/L),S3,41.89
BOD (mg/L),S3,42.44
BOD (mg/L),S3,42.84
BOD (mg/L),S3,42.89
BOD (mg/L),S3,40.99
BOD (mg/L),S3,41.48
BOD (mg/L),S3,43.0
BOD (mg/L),S3,42.72
BOD (mg/L),S3,42.93
BOD (mg/L),S3,42.98
BOD (mg/L),S3,43.0
BOD (mg/L),S3,42.72
BOD (mg/L),S3,42.72
BOD (mg/L),S3,42.75
BOD (mg/L),S3,42.97
BOD (mg/L),S3,42.82
BOD (mg/L),S3,42.98
BOD (mg/L),S3,42.76
BOD (mg/L),S3,42.76
BOD (mg/L),S3,42.97
BOD (mg/L),S3,42.85
BOD (mg/L),S3,42.71
BOD (mg/L),S3,39.78
BOD (mg/L),S3,42.63
BOD (mg/L),S3,40.57
BOD (mg/L),S3,41.91
BOD (mg/L),S3,42.01
BOD (mg/L),S3,40.16
BOD (mg/L),S3,40.45
BOD (mg/L),S3,42.04
BOD (mg/L),S3,39.98
BOD (mg/L),S3,39.93
BOD (mg/L),S3,42.46
BOD (mg/L),S3,39.35
BOD (mg/L),S3,40.18
BOD (mg/L),S3,41.18
BOD (mg/L),S3,39.74
BOD (mg/L),S3,39.24
BOD (mg/L),S3,37.57
BOD (mg/L),S3,37.8
BOD (mg/L),S3,38.78
BOD (mg/L),S3,38.97
BOD (mg/L),S3,37.72
BOD (mg/L),S3,37.39
BOD (mg/L),S3,39.05
BOD (mg/L),S3,38.02
BOD (mg/L),S3,37.63
BOD (mg/L),S3,38.14
BOD (mg/L),S3,37.8
BOD (mg/L),S3,38.9
BOD (mg/L),S3,37.64
BOD (mg/L),S3,37.84
BOD (mg/L),S3,37.38
BOD (mg/L),S3,36.97
BOD (mg/L),S3,37.14
BOD (mg/L),S3,37.28
BOD (mg/L),S3,36.68
BOD (mg/L),S3,37.21
BOD (mg/L),S3,36.7
BOD (mg/L),S3,36.78
BOD (mg/L),S3,37.07
BOD (mg/L),S3,36.93
BOD (mg/L),S3,37.1
BOD (mg/L),S3,37.37
BOD (mg/L),S3,37.26
BOD (mg/L),S3,36.52
BOD (mg/L),S3,36.72
BOD (mg/L),S3,36.5
BOD (mg/L),S3,35.43
BOD (mg/L),S3,34.64
BOD (mg/L),S3,34.43
BOD (mg/L),S3,33.53
BOD (mg/L),S3,33.37
BOD (mg/L),S3,34.89
BOD (mg/L),S3,33.8
BOD (mg/L),S3,36.31
BOD (mg/L),S3,36.31
BOD (mg/L),S3,34.86
BOD (mg/L),S3,34.99
BOD (mg/L),S3,36.39
BOD (mg/L),S3,33.29
BOD (mg/L),S3,35.04
BOD (mg/L),S3,33.1
BOD (mg/L),S3,32.61
BOD (mg/L),S3,32.41
BOD (mg/L),S3,32.87
BOD (mg/L),S3,32.52
BOD (mg/L),S3,32.5
BOD (mg/L),S3,32.73
BOD (mg/L),S3,32.81
BOD (mg/L),S3,32.57
BOD (mg/L),S3,32.78
BOD (mg/L),S3,32.78
BOD (mg/L),S3,32.49
BOD (mg/L),S3,32.48
BOD (mg/L),S3,32.56
BOD (mg/L),S3,32.86
BOD (mg/L),S3,32.17
BOD (mg/L),S3,32.15
BOD (mg/L),S3,32.61
BOD (mg/L),S3,32.41
BOD (mg/L),S3,32.87
BOD (mg/L),S3,32.52
BOD (mg/L),S3,32.5
BOD (mg/L),S3,32.73
BOD (mg/L),S3,32.81
BOD (mg/L),S3,32.57
BOD (mg/L),S3,32.78
BOD (mg/L),S3,32.78
BOD (mg/L),S3,32.49
BOD (mg/L),S3,32.48
BOD (mg/L),S3,32.56
BOD (mg/L),S3,32.86
BOD (mg/L),S3,32.19
BOD (mg/L),S3,32.16
BOD (mg/L),S3,32.17
BOD (mg/L),S3,32.11
BOD (mg/L),S3,32.11
BOD (mg/L),S3,32.01
BOD (mg/L),S3,32.09
BOD (mg/L),S3,32.08
BOD (mg/L),S3,32.14
BOD (mg/L),S3,32.03
BOD (mg/L),S3,32.03
BOD (mg/L),S3,32.12
BOD (mg/L),S3,32.05
BOD (mg/L),S3,32.12
BOD (mg/L),S3,32.08
BOD (mg/L),S3,32.04
BOD (mg/L),S3,32.0
BOD (mg/L),S3,30.79
BOD (mg/L),S3,31.86
BOD (mg/L),S3,31.81
BOD (mg/L),S3,31.9
BOD (mg/L),S3,30.58
BOD (mg/L),S3,30.96
BOD (mg/L),S3,31.76
BOD (mg/L),S3,31.31
BOD (mg/L),S3,30.79
BOD (mg/L),S3,30.77
